Make,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP
Honda,1,98,4,1,1,4,0,4,44,41,2202,23690
Honda,1,98,4,1,1,4,0,4,44,41,2202,22065
Honda,1,98,4,1,1,4,0,4,44,41,2202,20375
Honda,1,98,4,1,1,4,0,4,44,41,2202,23790
Honda,1,98,4,1,1,4,0,4,44,41,2202,20375
Honda,1,98,4,1,1,4,0,4,44,41,2202,18600
Honda,1,98,4,1,1,4,0,4,44,41,2202,23790
Honda,1,98,4,1,1,4,0,4,44,41,2202,18600
Honda,1,98,4,1,1,4,0,4,44,41,2202,22065
Honda,1,98,4,1,1,4,0,4,44,41,2202,22190
Honda,1,98,4,1,1,4,0,4,44,41,2202,23915
Honda,1,98,4,1,1,4,0,4,44,41,2202,18725
Honda,1,98,4,1,1,4,0,4,44,41,2202,20500
Acura,1,140,4,0,1,4,0,2,29,22,204,2827
Acura,1,140,4,0,1,4,0,2,29,22,204,3000
Acura,1,140,4,0,1,2,0,5,29,22,204,2912
Acura,1,170,4,0,1,4,0,2,28,22,204,3381
Acura,1,170,4,0,1,2,0,5,28,22,204,3355
Acura,1,140,4,0,1,2,0,5,29,22,204,2799
Acura,1,140,4,0,1,2,0,5,28,22,204,3130
Acura,1,140,4,0,1,4,0,2,28,22,204,3012
Acura,1,170,4,0,1,4,0,2,28,22,204,3622
Acura,1,170,4,0,1,2,0,5,28,22,204,3652
Acura,1,140,4,0,1,4,0,2,28,22,204,3222
Acura,1,195,4,0,1,2,0,5,28,22,204,7398
Acura,1,140,4,0,1,2,0,5,28,22,204,3086
Acura,0,170,4,0,1,4,0,2,28,22,204,22600
Acura,1,140,4,0,1,2,0,5,28,22,204,21050
Acura,1,140,4,0,1,2,0,5,28,22,204,19400
Acura,1,140,4,1,1,2,0,5,28,21,204,20200
Acura,1,140,4,0,1,4,0,2,28,22,204,21600
Acura,1,140,4,1,1,2,0,5,28,21,204,21850
Acura,1,140,4,1,1,4,0,2,28,21,204,21000
Acura,1,140,4,1,1,4,0,2,28,21,204,22400
Acura,0,195,4,0,1,2,0,5,28,22,204,24450
Acura,1,140,4,0,1,4,0,2,28,22,204,20200
Acura,0,170,4,0,1,2,0,5,28,22,204,22300
Dodge,1,244,6,1,1,4,2,2,24,16,1851,27055
Dodge,1,200,6,1,1,4,2,2,26,18,1851,20810
Dodge,1,234,6,1,1,4,2,2,24,16,1851,22970
Dodge,1,244,6,1,1,4,2,2,25,17,1851,24875
Dodge,1,200,6,1,1,4,2,2,27,19,1851,21155
Dodge,1,234,6,1,1,4,2,2,25,17,1851,25415
Dodge,1,244,6,1,1,4,2,2,25,16,1851,25105
Dodge,1,200,6,1,1,4,2,2,27,19,1851,21385
Oldsmobile,1,215,6,1,1,4,1,2,26,17,26,2233
Oldsmobile,1,215,6,1,1,4,1,2,26,17,26,2484
Oldsmobile,1,215,6,1,1,4,1,2,26,17,26,2290
Oldsmobile,1,215,6,1,1,4,1,2,26,17,26,22515
Oldsmobile,1,215,6,1,1,4,1,2,26,17,26,26635
Oldsmobile,1,215,6,1,1,4,1,2,26,17,26,24270
Oldsmobile,1,215,6,1,1,4,1,2,27,18,26,28070
Oldsmobile,1,215,6,1,1,4,1,2,27,18,26,24580
Oldsmobile,1,215,6,1,1,4,1,2,27,18,26,23160
Scion,1,94,4,1,1,2,0,5,37,36,105,15495
Scion,1,94,4,1,1,2,0,5,37,36,105,17850
Scion,1,94,4,1,1,2,0,5,37,36,105,15665
Scion,1,94,4,1,1,2,0,5,37,36,105,15665
Lexus,0,241,4,1,0,4,1,2,33,22,454,37325
Lexus,0,241,4,1,0,4,1,2,32,22,454,37825
Lexus,0,204,6,1,0,2,0,1,30,21,454,42610
Lexus,0,204,6,1,0,2,0,1,30,21,454,42860
Lexus,0,204,6,1,0,2,0,1,30,21,454,43360
Lexus,0,204,6,1,0,4,1,2,30,21,454,35065
Lexus,0,204,6,1,2,4,1,2,27,21,454,37525
Lexus,0,204,6,1,0,4,1,2,30,21,454,36100
Lexus,0,204,6,1,2,4,1,2,27,20,454,38635
Lexus,0,204,6,1,0,4,1,2,30,21,454,36550
Lexus,0,204,6,1,0,4,1,2,30,21,454,41440
Lexus,0,204,6,1,2,4,1,2,27,20,454,39085
Lexus,0,204,6,1,2,4,1,2,27,20,454,43690
Lexus,0,215,6,1,0,4,0,3,23,16,454,31105
Lexus,0,215,6,1,0,4,0,2,23,16,454,31105
Lexus,0,215,6,0,0,4,0,2,23,16,454,29735
Lexus,0,255,6,1,2,4,1,2,26,19,454,39700
Lexus,0,255,6,1,2,4,1,2,26,19,454,40200
Lexus,0,306,6,1,0,2,0,1,27,19,454,46890
Lexus,0,306,6,1,0,2,0,1,27,19,454,47140
Lexus,0,306,6,1,0,2,0,1,27,19,454,47640
Lexus,0,306,6,1,0,4,1,2,28,19,454,39615
Lexus,0,306,6,1,2,4,1,2,26,19,454,41850
Lexus,0,306,6,1,0,4,1,2,28,19,454,40065
Lexus,0,306,6,1,2,4,1,2,26,19,454,42300
Lexus,0,306,6,1,2,4,1,2,26,19,454,43035
Lexus,0,306,6,1,0,4,1,2,28,19,454,40870
Lexus,0,416,8,1,0,4,1,2,23,16,454,61300
Lexus,0,416,8,1,0,4,1,2,23,16,454,61750
Lexus,0,416,8,1,0,4,1,2,23,16,454,63600
Infiniti,1,210,6,1,0,4,1,2,22,16,190,2000
Infiniti,1,210,6,1,0,4,1,2,22,16,190,2000
Infiniti,1,210,6,1,0,4,1,2,22,16,190,2000
Infiniti,1,210,6,1,0,4,1,2,22,16,190,2081
Infiniti,1,210,6,1,0,4,1,2,22,16,190,2032
Infiniti,1,210,6,1,0,4,1,2,22,16,190,2081
Infiniti,1,210,6,1,0,4,1,2,22,16,190,2000
Volkswagen,0,210,4,1,1,4,1,2,32,24,873,25270
Volkswagen,0,200,4,0,1,4,1,2,33,22,873,26195
Volkswagen,0,210,4,0,1,4,1,2,33,22,873,24170
Volkswagen,0,210,4,1,1,4,1,2,32,24,873,29525
Volkswagen,0,200,4,1,1,4,1,2,32,24,873,27295
Volkswagen,0,200,4,1,1,4,1,2,32,24,873,27295
Volkswagen,0,200,4,0,1,4,1,2,33,22,873,28200
Volkswagen,0,210,4,0,1,4,1,2,33,22,873,24170
Volkswagen,0,210,4,0,1,4,1,2,33,22,873,26420
Volkswagen,0,210,4,1,1,4,1,2,32,24,873,27520
Volkswagen,0,200,4,1,1,4,1,2,32,24,873,29300
Volkswagen,0,200,4,1,1,4,1,2,32,24,873,25045
Volkswagen,0,200,4,1,1,4,1,2,32,24,873,29300
Volkswagen,0,200,4,0,1,4,1,2,33,22,873,26195
Volkswagen,0,210,4,0,1,4,1,2,33,22,873,28425
Volkswagen,0,200,4,0,1,4,1,2,33,22,873,28200
Volkswagen,0,200,4,0,1,4,1,2,33,22,873,23945
Volkswagen,0,210,4,1,1,4,1,2,32,24,873,27520
Volkswagen,0,210,4,0,1,4,1,2,33,22,873,28425
Volkswagen,0,200,4,1,1,4,1,2,32,24,873,25045
Volkswagen,0,200,4,0,1,4,1,2,33,22,873,23945
Volkswagen,0,210,4,1,1,4,1,2,32,24,873,25270
Volkswagen,0,210,4,1,1,4,1,2,32,24,873,29525
Volkswagen,0,210,4,0,1,4,1,2,33,22,873,26420
Volkswagen,0,210,4,0,1,4,1,2,33,23,873,24535
Volkswagen,0,210,4,1,1,4,1,2,32,24,873,30875
Volkswagen,0,210,4,1,1,4,1,2,32,24,873,28555
Volkswagen,0,210,4,0,1,4,1,2,33,23,873,29775
Volkswagen,0,210,4,0,1,4,1,2,33,23,873,28855
Volkswagen,0,210,4,1,1,4,1,2,32,24,873,27925
Volkswagen,0,210,4,0,1,4,1,2,33,23,873,27455
Volkswagen,0,210,4,1,1,4,1,2,32,24,873,30875
Volkswagen,0,210,4,1,1,4,1,2,32,24,873,25635
Volkswagen,0,210,4,0,1,4,1,2,33,23,873,29775
Volkswagen,0,210,4,0,1,4,1,2,33,23,873,27455
Volkswagen,0,210,4,0,1,4,1,2,33,23,873,28855
Volkswagen,0,210,4,1,1,4,1,2,32,24,873,25635
Volkswagen,0,210,4,0,1,4,1,2,33,23,873,24535
Volkswagen,0,210,4,0,1,4,1,2,33,23,873,26825
Volkswagen,0,210,4,1,1,4,1,2,32,24,873,28555
Volkswagen,0,210,4,1,1,4,1,2,32,24,873,27925
Volkswagen,0,210,4,1,1,4,1,2,32,24,873,29955
Volkswagen,0,210,4,1,1,4,1,2,32,24,873,29955
Volkswagen,0,210,4,0,1,4,1,2,33,23,873,26825
Volkswagen,0,170,4,1,1,4,1,2,48,42,873,26990
Volkswagen,0,170,4,1,1,4,1,2,48,42,873,24995
Volkswagen,0,170,4,1,1,4,1,2,48,42,873,29325
Volkswagen,0,170,4,1,1,4,1,2,48,42,873,31180
Volkswagen,0,170,4,1,1,4,1,2,48,42,873,31895
Volkswagen,0,170,4,1,1,4,1,2,48,42,873,25560
Volkswagen,0,170,4,1,1,4,1,2,48,42,873,27645
Volkswagen,0,170,4,1,1,4,1,2,48,42,873,30245
Volkswagen,1,170,5,1,1,4,0,3,31,24,873,24210
Volkswagen,1,170,5,1,1,4,0,3,31,24,873,21295
Volkswagen,3,140,4,0,1,4,0,3,42,30,873,28120
Volkswagen,1,170,5,1,1,4,0,3,31,24,873,24210
Volkswagen,1,170,5,1,1,4,0,3,31,24,873,21295
Volkswagen,1,170,5,0,1,4,0,3,33,23,873,20195
Volkswagen,1,170,5,0,1,4,0,3,33,23,873,20195
Volkswagen,3,140,4,1,1,4,0,3,39,29,873,28390
Volkswagen,3,140,4,1,1,4,0,3,39,29,873,29220
Volkswagen,1,170,5,1,1,4,0,3,31,24,873,25960
Volkswagen,3,140,4,1,1,4,0,3,39,29,873,26640
Volkswagen,1,170,5,1,1,4,0,3,31,24,873,25960
Volkswagen,3,140,4,0,1,4,0,3,42,30,873,25540
Volkswagen,3,140,4,0,1,4,0,3,42,30,873,27290
Volkswagen,1,170,5,1,1,4,0,3,31,24,873,21695
Volkswagen,1,170,5,1,1,4,0,3,31,24,873,21695
Volkswagen,3,140,4,1,1,4,0,3,39,29,873,29495
Volkswagen,1,170,5,0,1,4,0,3,33,23,873,20595
Volkswagen,3,140,4,0,1,4,0,3,42,30,873,28395
Volkswagen,3,140,4,1,1,4,0,3,39,29,873,26895
Volkswagen,1,170,5,0,1,4,0,3,33,23,873,20595
Volkswagen,3,140,4,1,1,4,0,3,39,29,873,28695
Volkswagen,1,170,5,1,1,4,0,3,31,24,873,24395
Volkswagen,1,170,5,1,1,4,0,3,31,24,873,26195
Volkswagen,1,170,5,1,1,4,0,3,31,24,873,26195
Volkswagen,1,170,5,1,1,4,0,3,31,24,873,24395
Volkswagen,3,140,4,0,1,4,0,3,42,30,873,27595
Volkswagen,3,140,4,0,1,4,0,3,42,30,873,25795
Volkswagen,1,170,5,0,1,4,0,3,33,23,873,20995
Volkswagen,3,140,4,1,1,4,0,3,39,29,873,27665
Volkswagen,3,140,4,1,1,4,0,3,39,29,873,30265
Volkswagen,3,140,4,0,1,4,0,3,42,30,873,29165
Volkswagen,1,170,5,1,1,4,0,3,30,23,873,26685
Volkswagen,1,170,5,1,1,4,0,3,30,23,873,24885
Volkswagen,1,170,5,1,1,4,0,3,30,23,873,22095
Volkswagen,1,170,5,1,1,4,0,3,30,23,873,26685
Volkswagen,1,170,5,0,1,4,0,3,33,23,873,20995
Volkswagen,3,140,4,0,1,4,0,3,42,30,873,26565
Volkswagen,1,170,5,1,1,4,0,3,30,23,873,24885
Volkswagen,1,170,5,1,1,4,0,3,30,23,873,22095
Volkswagen,3,140,4,1,1,4,0,3,39,29,873,29465
Volkswagen,3,140,4,0,1,4,0,3,42,30,873,28365
Volkswagen,1,170,4,1,1,4,1,2,37,25,873,22325
Volkswagen,0,210,4,0,1,4,1,2,33,23,873,29280
Volkswagen,1,170,4,1,1,4,1,2,37,25,873,23650
Volkswagen,1,170,4,1,1,4,1,2,37,25,873,25380
Volkswagen,3,150,4,1,1,4,1,2,45,31,873,25175
Volkswagen,0,210,4,0,1,4,1,2,33,23,873,26920
Volkswagen,1,170,4,0,1,4,1,2,37,25,873,20895
Volkswagen,3,150,4,0,1,4,1,2,46,31,873,21640
Volkswagen,0,210,4,0,1,4,1,2,33,23,873,26920
Volkswagen,0,210,4,1,1,4,1,2,32,24,873,28020
Volkswagen,3,150,4,1,1,4,1,2,45,31,873,22740
Volkswagen,0,210,4,1,1,4,1,2,32,24,873,30380
Volkswagen,0,210,4,0,1,4,1,2,33,23,873,29280
Volkswagen,3,150,4,0,1,4,1,2,46,31,873,24075
Volkswagen,0,210,4,1,1,4,1,2,32,24,873,30380
Volkswagen,1,115,4,0,1,4,1,2,34,25,873,16215
Volkswagen,0,210,4,1,1,4,1,2,32,24,873,28020
Volkswagen,1,115,4,0,1,4,1,2,34,25,873,17325
Volkswagen,1,170,4,1,1,4,1,2,37,25,873,20095
Volkswagen,1,170,4,1,1,4,1,2,37,25,873,23650
Volkswagen,1,170,4,0,1,4,1,2,37,25,873,18995
Volkswagen,3,150,4,0,1,4,1,2,46,31,873,26410
Volkswagen,1,170,4,1,1,4,1,2,37,25,873,22325
Volkswagen,1,170,4,1,1,4,1,2,37,25,873,20095
Volkswagen,1,170,4,1,1,4,1,2,37,25,873,25380
Volkswagen,0,170,4,1,1,4,1,2,48,42,873,31670
Volkswagen,1,115,4,1,1,4,1,2,34,23,873,18425
Volkswagen,3,150,4,1,1,4,1,2,45,31,873,27510
Volkswagen,1,115,4,1,1,4,1,2,34,23,873,19420
Volkswagen,1,115,4,0,1,4,1,2,34,25,873,18320
Volkswagen,1,170,4,0,1,4,1,2,37,25,873,18995
Volkswagen,1,170,4,1,1,4,1,2,37,25,873,21995
Volkswagen,1,150,4,1,1,4,1,2,39,28,873,22325
Volkswagen,1,170,4,1,1,4,1,2,36,25,873,23650
Volkswagen,0,210,4,0,1,4,1,2,33,23,873,29280
Volkswagen,1,150,4,1,1,4,1,2,39,28,873,19775
Volkswagen,1,170,4,1,1,4,1,2,36,25,873,25380
Volkswagen,0,210,4,1,1,4,1,2,33,24,873,28020
Volkswagen,0,210,4,0,1,4,1,2,33,23,873,26920
Volkswagen,1,150,4,0,1,4,1,2,39,28,873,18675
Volkswagen,0,210,4,0,1,4,1,2,33,23,873,26920
Volkswagen,1,170,4,1,1,4,1,2,36,25,873,23650
Volkswagen,1,170,4,1,1,4,1,2,36,25,873,21995
Volkswagen,1,150,4,0,1,4,1,2,39,28,873,18995
Volkswagen,1,150,4,1,1,4,1,2,39,28,873,20095
Volkswagen,1,170,4,0,1,4,1,2,37,25,873,20895
Volkswagen,0,170,4,1,1,4,1,2,48,42,873,31120
Volkswagen,1,150,4,0,1,4,1,2,39,28,873,17680
Volkswagen,0,210,4,1,1,4,1,2,33,24,873,28020
Volkswagen,1,150,4,1,1,4,1,2,39,28,873,18780
Volkswagen,0,210,4,1,1,4,1,2,33,24,873,30380
Volkswagen,0,210,4,1,1,4,1,2,33,24,873,30380
Volkswagen,0,210,4,0,1,4,1,2,33,23,873,29280
Volkswagen,1,170,4,1,1,4,1,2,36,25,873,25380
Volkswagen,0,210,4,1,1,4,1,2,33,24,873,28995
Volkswagen,1,150,4,1,1,4,1,2,38,28,873,21995
Volkswagen,1,150,4,0,1,4,1,2,40,28,873,20895
Volkswagen,1,150,4,1,1,4,1,2,38,28,873,18995
Volkswagen,1,150,4,0,1,4,1,2,40,28,873,17895
Volkswagen,0,170,4,1,1,4,1,2,35,25,873,24995
Volkswagen,0,210,4,0,1,4,1,2,33,23,873,27895
GMC,1,190,6,0,3,2,0,8,16,13,549,2347
GMC,1,190,6,1,0,4,1,6,19,14,549,2554
GMC,1,190,6,1,3,4,1,6,19,14,549,2590
GMC,1,190,6,0,0,2,0,8,19,14,549,2182
GMC,1,190,6,1,3,4,1,6,19,14,549,2691
GMC,1,190,6,0,3,2,0,8,19,14,549,2317
GMC,1,190,6,1,3,4,1,6,19,14,549,2368
GMC,1,190,6,1,0,4,1,6,19,14,549,2377
GMC,1,190,6,1,0,4,1,6,19,14,549,2251
GMC,1,190,6,0,0,2,0,8,21,15,549,2038
GMC,1,190,6,0,0,2,0,8,20,15,549,2407
GMC,1,190,6,0,3,2,0,8,16,13,549,2463
GMC,1,190,6,1,3,4,1,6,18,14,549,2773
GMC,1,190,6,1,0,4,1,6,20,15,549,2756
GMC,1,190,6,1,0,4,1,6,20,15,549,2590
GMC,1,190,6,1,3,4,1,6,18,14,549,2916
GMC,1,190,6,0,0,2,0,8,21,15,549,2322
GMC,1,190,6,1,0,4,1,6,20,15,549,2623
GMC,1,190,6,1,3,4,1,6,18,14,549,2655
GMC,1,190,6,0,3,2,0,8,18,14,549,2578
GMC,1,190,6,1,0,4,1,6,20,15,549,26770
GMC,1,190,6,0,3,2,0,8,16,13,549,22270
GMC,1,190,6,1,3,2,0,8,18,14,549,25170
GMC,1,190,6,1,3,4,1,6,18,14,549,31925
GMC,1,190,6,0,0,2,0,8,20,14,549,19270
GMC,1,190,6,1,0,2,0,8,20,15,549,22170
GMC,1,190,6,1,3,4,1,6,18,14,549,30225
GMC,1,190,6,1,0,4,1,6,20,15,549,28225
GMC,1,190,6,1,3,4,1,6,18,14,549,33920
GMC,1,190,6,1,3,4,1,6,18,14,549,28770
GMC,1,190,6,1,0,4,1,6,20,15,549,29925
Dodge,1,283,6,1,2,4,1,6,24,16,1851,33295
Dodge,1,283,6,1,2,4,1,6,24,16,1851,33295
Dodge,1,283,6,1,2,4,1,6,24,16,1851,27395
Dodge,1,283,6,1,2,4,1,6,24,16,1851,28695
Dodge,1,173,4,1,1,4,1,6,26,19,1851,26595
Dodge,1,173,4,1,1,4,1,6,26,19,1851,23495
Dodge,1,283,6,1,2,4,1,6,24,16,1851,29995
Dodge,1,173,4,1,1,4,1,6,26,19,1851,25195
Dodge,1,173,4,1,1,4,1,6,26,19,1851,20695
Dodge,1,283,6,1,1,4,1,6,25,17,1851,31395
Dodge,1,283,6,1,1,4,1,6,25,17,1851,31395
Dodge,1,173,4,1,1,4,1,6,26,19,1851,27395
Dodge,1,173,4,1,1,4,1,6,26,19,1851,26295
Dodge,1,283,6,1,2,4,1,6,24,16,1851,26595
Dodge,1,283,6,1,2,4,1,6,24,16,1851,33695
Dodge,1,283,6,1,2,4,1,6,24,16,1851,28395
Dodge,2,283,6,1,1,4,1,6,25,17,1851,31795
Dodge,1,283,6,1,2,4,1,6,24,16,1851,30895
Dodge,1,173,4,1,1,4,1,6,26,19,1851,20995
Dodge,1,173,4,1,1,4,1,6,26,19,1851,24895
Dodge,1,283,6,1,2,4,1,6,24,16,1851,29795
Dodge,1,173,4,1,1,4,1,6,25,19,1851,20995
Dodge,1,283,6,1,2,4,1,6,24,16,1851,33695
Dodge,1,173,4,1,1,4,1,6,25,19,1851,26295
Dodge,1,283,6,1,2,4,1,6,24,16,1851,29795
Dodge,2,283,6,1,1,4,1,6,25,17,1851,31795
Dodge,1,283,6,1,2,4,1,6,24,16,1851,30995
Dodge,1,283,6,1,2,4,1,6,24,16,1851,26595
Dodge,1,173,4,1,1,4,1,6,25,19,1851,27495
Dodge,1,283,6,1,2,4,1,6,24,16,1851,28395
Dodge,1,173,4,1,1,4,1,6,25,19,1851,24895
6,0,188,4,1,1,4,0,4,32,28,2009,25240
6,0,215,4,0,1,4,0,4,31,25,2009,28020
6,0,211,4,1,2,4,0,4,29,25,2009,30020
6,0,188,4,1,2,4,0,4,31,26,2009,26940
6,0,188,4,1,1,4,0,4,32,28,2009,20250
6,0,188,4,1,1,4,0,4,32,28,2009,22300
6,0,188,4,1,2,4,0,4,31,26,2009,24150
6,0,188,4,1,2,4,0,4,31,26,2009,22100
6,0,188,4,1,2,4,0,4,31,26,2009,27230
6,0,188,4,0,1,4,0,4,34,28,2009,24830
6,0,188,4,0,1,4,0,4,34,28,2009,24830
6,0,188,4,1,2,4,0,4,31,26,2009,22100
6,0,211,4,0,1,4,0,4,31,25,2009,28020
6,0,188,4,1,1,4,0,4,32,28,2009,22300
6,0,188,4,1,2,4,0,4,31,26,2009,24150
6,0,188,4,1,2,4,0,4,31,26,2009,26940
6,0,215,4,1,2,4,0,4,29,25,2009,30020
6,0,188,4,1,1,4,0,4,32,28,2009,20250
6,0,188,4,1,2,4,0,4,31,26,2009,27230
6,0,188,4,1,1,4,0,4,32,28,2009,25240
6,0,215,4,0,1,4,0,4,31,26,2009,28020
6,0,188,4,0,1,4,0,4,33,27,2009,24830
6,0,211,4,1,2,4,0,4,29,25,2009,30020
6,0,188,4,1,2,4,0,4,30,26,2009,27230
6,0,188,4,1,2,4,0,4,30,26,2009,26940
6,0,188,4,1,2,4,0,4,30,26,2009,24400
6,0,188,4,1,2,4,0,4,30,26,2009,22100
6,0,188,4,1,1,4,0,4,32,28,2009,20250
6,0,188,4,1,1,4,0,4,32,28,2009,22550
6,0,188,4,1,1,4,0,4,32,28,2009,25240
Subaru,1,73,3,0,3,2,0,5,29,24,640,2000
Subaru,1,73,3,0,3,4,0,4,29,24,640,2000
Subaru,1,66,3,0,1,2,0,5,33,28,640,2000
Subaru,1,73,3,0,1,2,0,5,33,28,640,2000
Subaru,1,73,3,1,1,2,0,5,32,28,640,2000
Subaru,1,73,3,1,1,4,0,4,32,28,640,2000
Subaru,1,73,3,0,3,4,0,4,29,24,640,2000
Subaru,1,73,3,0,1,2,0,5,33,28,640,2000
Subaru,1,73,3,0,1,2,0,5,33,28,640,2000
Subaru,1,73,3,0,3,4,0,4,29,24,640,2000
Infiniti,0,265,6,1,1,4,2,6,24,18,190,41250
Infiniti,0,265,6,1,2,4,2,6,23,18,190,42650
Kia,0,420,8,1,0,4,2,2,23,15,1720,59900
Kia,0,420,8,1,0,4,2,2,23,15,1720,54500
Kia,1,311,6,1,0,4,2,2,26,17,1720,49000
Kia,0,420,8,1,0,4,2,2,23,15,1720,61900
Kia,1,311,6,1,0,4,2,2,26,17,1720,54900
Suzuki,1,180,4,1,1,4,1,2,31,23,481,21049
Suzuki,1,180,4,1,1,4,1,2,30,23,481,22049
Suzuki,1,180,4,1,1,4,1,2,30,23,481,24149
Suzuki,1,180,4,1,2,4,1,2,29,22,481,27299
Suzuki,1,180,4,1,2,4,1,2,29,22,481,23399
Suzuki,1,185,4,0,1,4,1,2,29,20,481,24849
Suzuki,1,185,4,0,1,4,1,2,29,20,481,23049
Suzuki,1,180,4,1,1,4,1,2,30,23,481,25949
Suzuki,1,180,4,1,2,4,1,2,30,23,481,22099
Suzuki,1,180,4,1,2,4,1,2,29,22,481,25499
Suzuki,1,185,4,0,1,4,1,2,31,21,481,18999
Suzuki,1,180,4,1,1,4,1,2,30,23,481,23899
Suzuki,1,180,4,1,2,4,1,2,29,22,481,25249
Suzuki,1,180,4,1,2,4,1,2,29,22,481,27549
Suzuki,1,180,4,1,1,4,1,2,30,23,481,22299
Suzuki,1,180,4,1,2,4,1,2,29,22,481,23649
Suzuki,1,180,4,1,2,4,1,2,29,22,481,25749
Suzuki,1,180,4,1,1,4,1,2,30,23,481,24399
Suzuki,1,185,4,0,1,4,1,2,31,21,481,18999
Suzuki,1,180,4,1,1,4,1,2,30,23,481,26199
Suzuki,1,185,4,0,1,4,1,2,29,20,481,25099
Suzuki,1,180,4,1,1,4,1,2,31,23,481,20999
Suzuki,1,185,4,0,1,4,1,2,29,20,481,22249
Suzuki,1,180,4,1,2,4,1,2,29,22,481,27549
Suzuki,1,180,4,1,1,4,1,2,30,23,481,26199
Suzuki,1,180,4,1,2,4,1,2,30,23,481,22349
Suzuki,1,180,4,1,1,4,1,2,30,23,481,25799
Suzuki,1,180,4,1,1,4,1,2,30,23,481,21749
Suzuki,1,180,4,1,2,4,1,2,29,22,481,23249
Suzuki,1,180,4,1,2,4,1,2,29,22,481,28999
Suzuki,1,185,4,0,1,4,1,2,29,20,481,19999
Suzuki,1,180,4,1,2,4,1,2,29,22,481,27199
Buick,1,182,4,1,1,4,2,2,36,25,155,35725
Buick,2,304,6,1,1,4,2,2,28,18,155,31065
Buick,2,304,6,1,2,4,2,2,26,17,155,40500
Buick,2,304,6,1,1,4,2,2,28,18,155,39970
Buick,1,182,4,1,1,4,2,2,36,25,155,33635
Buick,2,304,6,1,1,4,2,2,28,18,155,38025
Buick,2,304,6,1,2,4,2,2,26,17,155,38730
Buick,2,304,6,1,1,4,2,2,28,18,155,34065
Buick,2,304,6,1,1,4,2,2,28,18,155,40145
Buick,2,304,6,1,2,4,2,2,26,17,155,38905
Buick,2,304,6,1,1,4,2,2,28,18,155,35900
Buick,2,304,6,1,1,4,2,2,28,18,155,33810
Buick,2,304,6,1,2,4,2,2,26,17,155,40675
Buick,2,304,6,1,1,4,2,2,28,18,155,38200
Buick,2,304,6,1,1,4,2,2,28,18,155,31065
Buick,1,310,6,1,1,4,2,2,31,21,155,36065
Buick,1,310,6,1,1,4,2,2,31,21,155,38665
Buick,1,310,6,1,2,4,2,2,29,20,155,43265
Buick,1,310,6,1,1,4,2,2,31,21,155,32065
Buick,1,310,6,1,1,4,2,2,31,21,155,41065
9,0,291,4,1,2,4,0,2,22,17,436,37895
9,0,291,4,0,2,4,0,2,23,17,436,34695
9,0,291,4,1,2,4,0,2,22,17,436,38195
9,0,291,4,0,2,4,0,2,23,17,436,34995
9,0,303,4,0,2,4,0,2,23,17,436,37995
9,0,291,4,0,2,4,0,2,23,17,436,34495
9,0,291,4,1,2,4,0,2,22,17,436,38995
9,1,168,4,1,1,4,0,4,29,22,436,21345
9,1,148,4,1,1,4,0,4,32,24,436,18395
9,1,148,4,1,1,4,0,4,32,24,436,18495
9,1,168,4,1,1,4,0,4,29,22,436,21495
9,1,168,4,1,1,4,0,4,29,22,436,21945
9,1,148,4,1,1,4,0,4,32,24,436,18595
9,1,148,4,0,1,4,0,2,34,25,436,17395
9,0,237,4,1,2,4,0,2,25,18,436,29495
9,1,168,4,0,1,4,0,2,31,22,436,20595
9,1,168,4,1,1,4,0,2,30,23,436,21595
9,1,168,4,1,2,4,0,2,29,22,436,20995
9,1,148,4,1,1,4,0,2,34,26,436,18295
9,1,148,4,1,1,4,0,2,35,27,436,18595
9,1,168,4,1,2,4,0,2,31,23,436,20995
9,1,148,4,0,1,4,0,2,34,24,436,17595
9,1,168,4,1,1,4,0,2,31,24,436,23495
9,1,168,4,0,1,4,0,2,31,22,436,22495
9,1,168,4,1,2,4,0,2,31,23,436,19995
9,1,168,4,1,2,4,0,2,31,23,436,21995
9,1,168,4,1,2,4,0,2,30,23,436,20295
9,1,168,4,1,2,4,0,2,30,23,436,21095
9,1,148,4,1,1,4,0,2,34,27,436,18795
9,1,148,4,0,1,4,0,2,33,24,436,17795
9,1,168,4,1,2,4,0,2,30,23,436,22095
11,1,381,8,1,3,4,1,6,18,13,2031,80155
11,1,381,8,1,3,4,1,6,18,13,2031,83825
11,1,381,8,1,3,4,1,6,18,13,2031,84325
14,0,620,12,1,0,4,2,1,16,10,67,1380000
14,0,620,12,1,0,4,2,1,16,10,67,1382750
Plymouth,1,92,4,0,1,2,0,5,29,21,535,2000
Plymouth,1,135,4,0,1,2,0,5,26,19,535,2000
Plymouth,1,195,4,0,1,2,0,5,26,19,535,2000
Plymouth,1,195,4,0,2,2,0,5,23,18,535,2000
Plymouth,1,195,4,0,2,2,0,5,23,18,535,2000
Plymouth,1,195,4,0,1,2,0,5,26,19,535,2000
Plymouth,1,92,4,0,1,2,0,5,29,21,535,2000
Plymouth,1,135,4,0,1,2,0,5,26,19,535,2000
Plymouth,1,195,4,0,2,2,0,5,23,18,535,2000
Plymouth,1,92,4,0,1,2,0,5,29,21,535,2000
